,date,mood,device
2847,2018-01-06 00:43:43,neutral,1
2848,2018-01-06 17:10:05,sad,1
2849,2018-01-06 18:55:02,sad,1
2850,2018-01-06 03:45:01,sad,1
2851,2018-01-06 06:41:46,sad,1
2852,2018-01-06 13:32:27,happy,1
2853,2018-01-06 02:34:33,sad,1
2854,2018-01-06 01:28:55,sad,1
2855,2018-01-06 04:54:30,neutral,1
2856,2018-01-06 03:27:00,sad,1
2857,2018-01-06 00:19:04,happy,1
2858,2018-01-06 08:16:49,sad,1
2859,2018-01-06 04:57:20,happy,1
2860,2018-01-06 16:45:05,sad,1
2861,2018-01-06 04:51:49,sad,1
2862,2018-01-06 01:15:39,neutral,1
2863,2018-01-06 09:05:56,happy,1
2864,2018-01-06 05:14:39,sad,1
2865,2018-01-06 11:55:22,neutral,1
2866,2018-01-06 07:00:18,sad,1
2867,2018-01-06 17:43:24,neutral,1
2868,2018-01-06 06:23:16,sad,1
2869,2018-01-06 17:23:05,happy,1
2870,2018-01-06 22:20:19,sad,1
2871,2018-01-06 08:05:43,sad,1
2872,2018-01-06 22:21:50,happy,1
2873,2018-01-06 16:22:54,neutral,1
2874,2018-01-06 02:23:34,neutral,1
2875,2018-01-06 08:25:07,happy,1
2876,2018-01-07 04:51:46,sad,1
2877,2018-01-07 22:29:06,happy,1
2878,2018-01-07 08:53:52,neutral,1
2879,2018-01-07 00:45:55,happy,1
2880,2018-01-07 21:13:14,happy,1
2881,2018-01-07 00:22:40,sad,1
2882,2018-01-07 19:49:14,happy,1
2883,2018-01-07 03:36:11,happy,1
2884,2018-01-07 22:49:48,happy,1
2885,2018-01-07 01:22:58,sad,1
2886,2018-01-07 20:21:50,sad,1
2887,2018-01-07 02:01:53,neutral,1
2888,2018-01-07 23:51:37,happy,1
2889,2018-01-07 06:30:02,happy,1
2890,2018-01-07 07:59:00,happy,1
2891,2018-01-07 23:19:49,sad,1
2892,2018-01-07 04:37:49,sad,1
2893,2018-01-07 00:41:51,happy,1
2894,2018-01-07 08:07:48,sad,1
2895,2018-01-07 08:29:59,happy,1
2896,2018-01-07 06:35:58,sad,1
2897,2018-01-07 01:50:22,sad,1
2898,2018-01-07 13:35:41,sad,1
2899,2018-01-07 21:29:57,neutral,1
2900,2018-01-07 19:42:49,sad,1
2901,2018-01-07 15:50:27,happy,1
2902,2018-01-07 16:27:02,happy,1
2903,2018-01-07 10:42:45,sad,1
2904,2018-01-07 01:23:47,happy,1
2905,2018-01-07 05:04:40,sad,1
2906,2018-01-07 00:06:46,sad,1
2907,2018-01-07 11:28:28,happy,1
2908,2018-01-07 13:19:55,sad,1
2909,2018-01-07 21:08:55,neutral,1
2910,2018-01-07 16:02:31,sad,1
2911,2018-01-07 04:49:13,neutral,1
2912,2018-01-07 23:25:16,sad,1
2913,2018-01-07 06:28:04,happy,1
2914,2018-01-07 01:32:51,neutral,1
2915,2018-01-07 05:11:13,sad,1
2916,2018-01-07 02:43:26,sad,1
2917,2018-01-07 09:46:53,happy,1
2918,2018-01-07 01:18:54,happy,1
2919,2018-01-07 17:21:08,neutral,1
2920,2018-01-07 05:57:28,sad,1
2921,2018-01-07 17:55:53,neutral,1
2922,2018-01-07 01:22:50,sad,1
2923,2018-01-07 05:05:47,sad,1
2924,2018-01-08 03:02:10,sad,1
2925,2018-01-08 21:23:12,sad,1
2926,2018-01-08 08:55:33,happy,1
2927,2018-01-08 10:46:06,sad,1
2928,2018-01-08 21:23:53,happy,1
2929,2018-01-08 23:55:36,neutral,1
2930,2018-01-08 15:53:30,neutral,1
2931,2018-01-08 21:30:09,sad,1
2932,2018-01-08 00:41:57,neutral,1
2933,2018-01-08 06:03:20,happy,1
2934,2018-01-08 10:05:09,neutral,1
2935,2018-01-08 14:53:10,neutral,1
2936,2018-01-08 09:07:48,sad,1
2937,2018-01-08 11:39:35,happy,1
2938,2018-01-08 13:11:33,happy,1
2939,2018-01-08 20:41:17,neutral,1
2940,2018-01-08 04:32:02,neutral,1
2941,2018-01-08 05:50:03,neutral,1
2942,2018-01-08 07:23:37,happy,1
2943,2018-01-08 16:18:48,happy,1
2944,2018-01-08 04:01:47,happy,1
2945,2018-01-08 16:16:38,happy,1
2946,2018-01-08 07:04:52,sad,1
2947,2018-01-08 15:46:12,neutral,1
2948,2018-01-08 17:06:32,neutral,1
2949,2018-01-08 20:19:36,neutral,1
2950,2018-01-09 09:46:02,happy,1
2951,2018-01-09 23:19:17,sad,1
2952,2018-01-09 19:48:19,sad,1
2953,2018-01-09 14:14:09,sad,1
2954,2018-01-09 23:58:06,happy,1
2955,2018-01-09 05:13:07,sad,1
2956,2018-01-09 19:33:38,sad,1
2957,2018-01-09 14:21:19,sad,1
2958,2018-01-09 05:28:54,happy,1
2959,2018-01-09 01:48:51,happy,1
2960,2018-01-09 11:07:34,happy,1
2961,2018-01-09 16:24:48,happy,1
2962,2018-01-09 08:06:09,happy,1
2963,2018-01-09 16:21:31,happy,1
2964,2018-01-09 08:41:51,neutral,1
2965,2018-01-09 17:32:10,sad,1
2966,2018-01-09 13:22:40,happy,1
2967,2018-01-09 23:16:34,sad,1
2968,2018-01-09 00:36:23,happy,1
2969,2018-01-09 16:24:37,happy,1
2970,2018-01-09 10:48:49,neutral,1
2971,2018-01-09 03:21:32,happy,1
2972,2018-01-09 17:35:24,sad,1
2973,2018-01-09 06:56:46,neutral,1
2974,2018-01-09 08:40:46,happy,1
2975,2018-01-09 01:57:59,neutral,1
2976,2018-01-09 12:08:50,happy,1
2977,2018-01-09 22:02:59,sad,1
2978,2018-01-09 20:57:43,sad,1
2979,2018-01-09 03:33:20,sad,1
2980,2018-01-09 08:43:56,happy,1
2981,2018-01-09 17:18:15,neutral,1
2982,2018-01-09 02:00:49,neutral,1
2983,2018-01-09 12:44:20,sad,1
2984,2018-01-09 17:50:59,happy,1
2985,2018-01-09 16:32:06,sad,1
2986,2018-01-09 15:26:54,neutral,1
2987,2018-01-09 06:38:04,neutral,1
2988,2018-01-09 17:33:03,sad,1
2989,2018-01-09 10:05:04,sad,1
2990,2018-01-09 17:05:38,neutral,1
2991,2018-01-09 15:23:50,neutral,1
2992,2018-01-09 02:12:09,happy,1
2993,2018-01-09 20:14:02,happy,1
2994,2018-01-10 15:42:13,happy,1
2995,2018-01-10 01:17:02,sad,1
2996,2018-01-10 23:51:19,happy,1
2997,2018-01-10 20:15:27,happy,1
2998,2018-01-10 07:30:53,neutral,1
2999,2018-01-10 23:08:06,sad,1
3000,2018-01-10 21:31:37,neutral,1
3001,2018-01-10 14:27:12,happy,1
3002,2018-01-10 22:23:08,neutral,1
3003,2018-01-10 16:12:59,neutral,1
3004,2018-01-10 08:15:08,sad,1
3005,2018-01-10 17:03:04,neutral,1
3006,2018-01-10 19:08:59,happy,1
3007,2018-01-10 06:33:56,neutral,1
3008,2018-01-10 19:38:06,sad,1
3009,2018-01-10 09:40:42,neutral,1
3010,2018-01-10 15:24:50,neutral,1
3011,2018-01-10 22:41:23,neutral,1
3012,2018-01-10 22:27:16,neutral,1
3013,2018-01-10 04:27:18,sad,1
3014,2018-01-10 10:25:35,happy,1
3015,2018-01-10 09:24:00,sad,1
3016,2018-01-10 21:01:22,neutral,1
3017,2018-01-10 00:32:38,neutral,1
3018,2018-01-10 18:14:47,sad,1
3019,2018-01-10 10:24:13,sad,1
3020,2018-01-10 21:38:05,happy,1
3021,2018-01-10 21:48:24,neutral,1
3022,2018-01-10 03:45:26,happy,1
3023,2018-01-10 15:21:12,neutral,1
3024,2018-01-10 11:25:43,neutral,1
3025,2018-01-10 22:09:37,happy,1
3026,2018-01-10 18:20:38,sad,1
3027,2018-01-10 09:46:08,happy,1
3028,2018-01-10 22:29:36,neutral,1
3029,2018-01-10 03:23:35,happy,1
3030,2018-01-11 23:56:22,happy,1
3031,2018-01-11 17:01:35,happy,1
3032,2018-01-11 06:40:01,neutral,1
3033,2018-01-11 20:59:18,sad,1
3034,2018-01-11 20:21:17,neutral,1
3035,2018-01-11 13:42:12,sad,1
3036,2018-01-11 20:48:02,neutral,1
3037,2018-01-11 02:32:07,happy,1
3038,2018-01-11 00:45:54,neutral,1
3039,2018-01-11 07:18:22,sad,1
3040,2018-01-11 06:58:31,neutral,1
3041,2018-01-11 04:36:30,happy,1
3042,2018-01-11 10:33:38,neutral,1
3043,2018-01-11 02:08:49,neutral,1
3044,2018-01-11 04:27:12,happy,1
3045,2018-01-11 20:53:55,happy,1
3046,2018-01-11 07:26:50,neutral,1
3047,2018-01-11 21:22:07,neutral,1
3048,2018-01-11 19:54:51,sad,1
3049,2018-01-11 07:05:53,neutral,1
3050,2018-01-12 08:09:08,neutral,1
3051,2018-01-12 02:09:52,sad,1
3052,2018-01-12 11:09:50,sad,1
3053,2018-01-12 07:36:41,neutral,1
3054,2018-01-12 08:07:51,happy,1
3055,2018-01-12 19:40:48,sad,1
3056,2018-01-12 04:30:52,neutral,1
3057,2018-01-12 23:37:43,neutral,1
3058,2018-01-12 15:57:58,neutral,1
3059,2018-01-12 11:10:40,sad,1
3060,2018-01-12 22:33:59,happy,1
3061,2018-01-12 22:30:09,neutral,1
3062,2018-01-12 03:19:54,happy,1
3063,2018-01-12 04:20:03,happy,1
3064,2018-01-12 21:12:27,sad,1
3065,2018-01-12 03:21:10,sad,1
3066,2018-01-12 07:39:47,happy,1
3067,2018-01-12 02:03:57,happy,1
3068,2018-01-12 22:31:06,sad,1
3069,2018-01-12 17:33:56,neutral,1
3070,2018-01-12 04:09:57,neutral,1
3071,2018-01-12 05:17:44,sad,1
3072,2018-01-12 21:10:44,happy,1
3073,2018-01-12 11:30:09,sad,1
3074,2018-01-12 19:38:53,happy,1
3075,2018-01-12 18:26:14,neutral,1
3076,2018-01-13 07:03:37,sad,1
3077,2018-01-13 20:00:06,happy,1
3078,2018-01-13 13:53:15,neutral,1
3079,2018-01-13 03:48:34,sad,1
3080,2018-01-13 18:32:00,happy,1
3081,2018-01-13 10:05:22,neutral,1
3082,2018-01-13 12:53:04,neutral,1
3083,2018-01-13 09:07:20,sad,1
3084,2018-01-13 17:52:04,happy,1
3085,2018-01-13 17:27:13,neutral,1
3086,2018-01-13 01:26:51,neutral,1
3087,2018-01-13 00:56:05,happy,1
3088,2018-01-13 18:53:03,sad,1
3089,2018-01-13 03:31:42,neutral,1
3090,2018-01-13 21:44:12,happy,1
3091,2018-01-13 18:18:43,happy,1
3092,2018-01-13 18:37:16,happy,1
3093,2018-01-13 10:54:52,happy,1
3094,2018-01-13 01:30:24,sad,1
3095,2018-01-13 17:54:55,happy,1
3096,2018-01-13 10:07:10,sad,1
3097,2018-01-13 15:21:58,sad,1
3098,2018-01-13 13:49:33,sad,1
3099,2018-01-13 01:26:13,sad,1
3100,2018-01-13 17:43:25,happy,1
3101,2018-01-13 00:26:00,happy,1
3102,2018-01-13 02:25:24,neutral,1
3103,2018-01-13 09:08:57,happy,1
3104,2018-01-13 19:44:05,happy,1
3105,2018-01-13 18:16:57,neutral,1
3106,2018-01-13 19:51:50,happy,1
3107,2018-01-13 22:32:51,neutral,1
3108,2018-01-13 13:17:23,sad,1
3109,2018-01-13 18:08:57,happy,1
3110,2018-01-13 06:12:57,neutral,1
3111,2018-01-13 14:50:34,happy,1
3112,2018-01-13 04:45:36,sad,1
3113,2018-01-13 07:36:53,happy,1
3114,2018-01-13 11:15:20,sad,1
3115,2018-01-14 04:25:53,happy,1
3116,2018-01-14 01:18:09,neutral,1
3117,2018-01-14 02:56:53,sad,1
3118,2018-01-14 09:07:37,neutral,1
3119,2018-01-14 10:56:03,neutral,1
3120,2018-01-14 23:20:47,neutral,1
3121,2018-01-14 22:15:52,sad,1
3122,2018-01-14 05:25:18,neutral,1
3123,2018-01-14 17:42:40,sad,1
3124,2018-01-14 04:52:50,happy,1
3125,2018-01-14 20:06:07,sad,1
3126,2018-01-14 09:49:29,neutral,1
3127,2018-01-14 16:07:29,sad,1
3128,2018-01-14 21:53:31,neutral,1
3129,2018-01-14 02:00:34,happy,1
3130,2018-01-14 04:39:05,sad,1
3131,2018-01-14 05:58:56,neutral,1
3132,2018-01-14 08:28:32,neutral,1
3133,2018-01-14 01:54:44,sad,1
3134,2018-01-14 13:17:00,happy,1
3135,2018-01-14 23:09:46,sad,1
3136,2018-01-14 08:25:15,neutral,1
3137,2018-01-14 22:54:31,sad,1
3138,2018-01-14 13:35:06,happy,1
3139,2018-01-14 12:15:58,neutral,1
3140,2018-01-14 19:30:21,sad,1
3141,2018-01-15 01:27:25,neutral,1
3142,2018-01-15 06:03:52,happy,1
3143,2018-01-15 10:05:10,sad,1
3144,2018-01-15 22:08:31,happy,1
3145,2018-01-15 02:22:25,neutral,1
3146,2018-01-15 17:54:04,happy,1
3147,2018-01-15 08:48:07,neutral,1
3148,2018-01-15 05:00:52,sad,1
3149,2018-01-15 13:50:32,neutral,1
3150,2018-01-16 17:56:34,happy,1
3151,2018-01-16 13:01:36,happy,1
3152,2018-01-16 14:16:10,neutral,1
3153,2018-01-16 12:25:33,sad,1
3154,2018-01-16 16:29:58,happy,1
3155,2018-01-16 07:04:34,neutral,1
3156,2018-01-16 23:29:15,happy,1
3157,2018-01-16 04:43:39,neutral,1
3158,2018-01-16 22:07:02,neutral,1
3159,2018-01-16 09:49:20,happy,1
3160,2018-01-16 19:00:37,sad,1
3161,2018-01-16 02:07:22,sad,1
3162,2018-01-16 11:26:44,neutral,1
3163,2018-01-16 16:27:47,happy,1
3164,2018-01-16 05:49:40,sad,1
3165,2018-01-16 21:10:54,sad,1
3166,2018-01-16 07:16:14,sad,1
3167,2018-01-16 01:35:22,neutral,1
3168,2018-01-16 15:13:58,happy,1
3169,2018-01-16 11:41:23,sad,1
3170,2018-01-16 23:10:53,sad,1
3171,2018-01-16 00:22:19,neutral,1
3172,2018-01-16 06:25:16,happy,1
3173,2018-01-16 01:13:48,sad,1
3174,2018-01-16 17:38:58,neutral,1
3175,2018-01-16 07:21:58,sad,1
3176,2018-01-16 07:21:11,neutral,1
3177,2018-01-16 20:58:14,neutral,1
3178,2018-01-16 16:31:33,happy,1
3179,2018-01-16 19:27:21,neutral,1
3180,2018-01-16 17:00:06,neutral,1
3181,2018-01-16 02:49:09,sad,1
3182,2018-01-16 07:36:44,happy,1
3183,2018-01-16 03:18:04,sad,1
3184,2018-01-16 04:24:57,sad,1
3185,2018-01-16 01:05:54,sad,1
3186,2018-01-16 16:57:56,sad,1
3187,2018-01-16 00:51:02,happy,1
3188,2018-01-16 18:47:58,neutral,1
3189,2018-01-16 18:51:19,neutral,1
3190,2018-01-16 20:52:04,neutral,1
3191,2018-01-16 03:18:39,neutral,1
3192,2018-01-16 02:01:41,happy,1
3193,2018-01-17 00:44:00,neutral,1
3194,2018-01-17 04:41:10,neutral,1
3195,2018-01-17 06:34:34,neutral,1
3196,2018-01-17 12:14:24,neutral,1
3197,2018-01-17 08:53:28,neutral,1
3198,2018-01-17 07:26:48,sad,1
3199,2018-01-17 06:50:27,neutral,1
3200,2018-01-17 02:48:49,sad,1
3201,2018-01-17 00:04:36,happy,1
3202,2018-01-17 18:09:04,happy,1
3203,2018-01-17 17:05:11,sad,1
3204,2018-01-17 02:42:15,sad,1
3205,2018-01-17 09:09:42,neutral,1
3206,2018-01-17 11:32:00,sad,1
3207,2018-01-17 05:53:38,neutral,1
3208,2018-01-18 07:50:19,happy,1
3209,2018-01-18 01:16:31,neutral,1
3210,2018-01-18 22:24:26,happy,1
3211,2018-01-18 00:26:21,sad,1
3212,2018-01-18 02:55:50,sad,1
3213,2018-01-18 18:10:06,happy,1
3214,2018-01-18 15:14:45,neutral,1
3215,2018-01-18 13:15:29,neutral,1
3216,2018-01-18 15:24:42,neutral,1
3217,2018-01-18 08:32:07,happy,1
3218,2018-01-18 12:17:59,neutral,1
3219,2018-01-18 15:20:42,sad,1
3220,2018-01-18 09:43:35,neutral,1
3221,2018-01-18 23:58:58,neutral,1
3222,2018-01-18 07:58:29,happy,1
3223,2018-01-18 18:49:25,neutral,1
3224,2018-01-18 01:53:13,happy,1
3225,2018-01-18 14:13:00,sad,1
3226,2018-01-18 18:48:19,happy,1
3227,2018-01-18 08:54:00,sad,1
3228,2018-01-18 17:38:36,sad,1
3229,2018-01-18 09:42:45,happy,1
3230,2018-01-18 15:38:51,neutral,1
3231,2018-01-18 04:38:54,happy,1
3232,2018-01-18 05:11:55,happy,1
3233,2018-01-18 10:22:13,happy,1
3234,2018-01-18 03:32:56,sad,1
3235,2018-01-18 00:34:11,happy,1
3236,2018-01-18 06:49:06,sad,1
3237,2018-01-18 21:31:59,neutral,1
3238,2018-01-18 09:07:08,neutral,1
3239,2018-01-18 15:28:35,sad,1
3240,2018-01-18 09:38:32,sad,1
3241,2018-01-18 23:05:15,happy,1
3242,2018-01-18 22:28:59,sad,1
3243,2018-01-18 20:56:08,sad,1
3244,2018-01-18 12:07:32,neutral,1
3245,2018-01-18 14:28:46,happy,1
3246,2018-01-18 22:54:53,sad,1
3247,2018-01-18 08:15:22,neutral,1
3248,2018-01-18 13:54:55,sad,1
3249,2018-01-18 12:31:52,happy,1
3250,2018-01-18 04:08:08,sad,1
3251,2018-01-18 10:17:53,happy,1
3252,2018-01-18 16:16:43,neutral,1
3253,2018-01-18 10:23:18,sad,1
3254,2018-01-18 09:41:04,neutral,1
3255,2018-01-18 21:44:59,neutral,1
3256,2018-01-18 14:34:56,sad,1
3257,2018-01-19 14:52:58,neutral,1
3258,2018-01-19 00:54:29,sad,1
3259,2018-01-19 06:39:20,sad,1
3260,2018-01-19 19:24:23,sad,1
3261,2018-01-19 16:16:28,neutral,1
3262,2018-01-19 15:38:36,sad,1
3263,2018-01-19 16:37:51,happy,1
3264,2018-01-19 23:23:19,happy,1
3265,2018-01-19 22:05:44,sad,1
3266,2018-01-19 16:59:44,happy,1
3267,2018-01-19 02:27:30,happy,1
3268,2018-01-19 11:54:48,sad,1
3269,2018-01-19 20:39:52,neutral,1
3270,2018-01-19 03:54:34,sad,1
3271,2018-01-19 06:18:59,neutral,1
3272,2018-01-19 09:06:08,neutral,1
3273,2018-01-19 10:51:46,sad,1
3274,2018-01-19 01:56:47,happy,1
3275,2018-01-19 02:13:12,sad,1
3276,2018-01-19 07:44:56,happy,1
3277,2018-01-19 19:38:35,sad,1
3278,2018-01-19 14:11:14,neutral,1
3279,2018-01-19 22:46:54,neutral,1
3280,2018-01-19 21:50:06,happy,1
3281,2018-01-19 14:59:09,neutral,1
3282,2018-01-19 07:16:38,happy,1
3283,2018-01-19 09:14:03,sad,1
3284,2018-01-19 09:18:39,sad,1
3285,2018-01-19 04:58:44,happy,1
3286,2018-01-20 13:24:16,happy,1
3287,2018-01-20 21:40:46,sad,1
3288,2018-01-20 23:27:44,neutral,1
3289,2018-01-20 02:27:53,sad,1
3290,2018-01-20 02:37:45,sad,1
3291,2018-01-20 16:32:58,neutral,1
3292,2018-01-20 00:33:18,happy,1
3293,2018-01-20 21:32:49,neutral,1
3294,2018-01-20 06:05:55,happy,1
3295,2018-01-20 07:38:52,neutral,1
3296,2018-01-20 14:06:00,sad,1
3297,2018-01-20 22:58:10,happy,1
3298,2018-01-20 00:00:28,happy,1
3299,2018-01-21 09:32:54,sad,1
3300,2018-01-21 02:35:01,neutral,1
3301,2018-01-21 15:40:50,happy,1
3302,2018-01-21 19:54:08,sad,1
3303,2018-01-21 03:12:35,happy,1
3304,2018-01-21 01:12:27,happy,1
3305,2018-01-21 01:42:04,neutral,1
3306,2018-01-21 02:18:45,sad,1
3307,2018-01-21 09:43:47,sad,1
3308,2018-01-21 03:50:48,sad,1
3309,2018-01-21 06:07:29,sad,1
3310,2018-01-22 08:49:45,sad,1
3311,2018-01-22 22:49:40,neutral,1
3312,2018-01-22 07:46:41,sad,1
3313,2018-01-22 16:27:45,happy,1
3314,2018-01-22 08:53:04,sad,1
3315,2018-01-22 11:55:23,happy,1
3316,2018-01-22 15:35:19,sad,1
3317,2018-01-22 01:22:08,neutral,1
3318,2018-01-22 13:14:35,sad,1
3319,2018-01-22 12:59:51,sad,1
3320,2018-01-22 15:01:02,neutral,1
3321,2018-01-22 21:47:15,sad,1
3322,2018-01-22 16:16:17,neutral,1
3323,2018-01-22 20:26:39,sad,1
3324,2018-01-22 23:17:38,happy,1
3325,2018-01-22 00:30:07,neutral,1
3326,2018-01-22 12:16:10,neutral,1
3327,2018-01-22 17:08:14,neutral,1
3328,2018-01-22 15:53:29,neutral,1
3329,2018-01-22 12:24:02,neutral,1
3330,2018-01-22 16:35:35,sad,1
3331,2018-01-22 02:02:25,neutral,1
3332,2018-01-23 05:44:25,happy,1
3333,2018-01-23 17:52:49,sad,1
3334,2018-01-23 23:22:19,sad,1
3335,2018-01-23 20:31:51,sad,1
3336,2018-01-23 12:02:24,sad,1
3337,2018-01-23 17:39:25,happy,1
3338,2018-01-23 21:17:41,happy,1
3339,2018-01-23 00:44:47,neutral,1
3340,2018-01-23 10:37:09,happy,1
3341,2018-01-23 18:40:21,neutral,1
3342,2018-01-23 23:13:52,happy,1
3343,2018-01-23 14:22:19,sad,1
3344,2018-01-23 12:55:12,happy,1
3345,2018-01-23 17:24:29,happy,1
3346,2018-01-23 08:10:05,neutral,1
3347,2018-01-23 10:37:53,happy,1
3348,2018-01-23 07:29:55,neutral,1
3349,2018-01-23 11:47:27,sad,1
3350,2018-01-23 21:04:46,sad,1
3351,2018-01-23 04:38:08,sad,1
3352,2018-01-23 15:02:38,happy,1
3353,2018-01-23 09:24:03,sad,1
3354,2018-01-23 04:41:17,neutral,1
3355,2018-01-23 09:50:17,neutral,1
3356,2018-01-23 04:12:14,happy,1
3357,2018-01-23 17:11:08,neutral,1
3358,2018-01-23 09:45:37,sad,1
3359,2018-01-23 16:54:35,happy,1
3360,2018-01-23 11:18:02,happy,1
3361,2018-01-23 21:37:56,sad,1
3362,2018-01-23 18:53:04,happy,1
3363,2018-01-23 16:24:59,neutral,1
3364,2018-01-23 16:58:05,sad,1
3365,2018-01-23 15:20:14,happy,1
3366,2018-01-23 18:54:31,happy,1
3367,2018-01-23 11:11:38,happy,1
3368,2018-01-23 12:23:26,happy,1
3369,2018-01-23 12:30:58,sad,1
3370,2018-01-23 22:11:48,happy,1
3371,2018-01-23 11:18:31,sad,1
3372,2018-01-23 04:24:48,sad,1
3373,2018-01-23 22:26:00,happy,1
3374,2018-01-23 19:43:13,happy,1
3375,2018-01-23 22:12:02,neutral,1
3376,2018-01-23 09:04:24,happy,1
3377,2018-01-23 06:40:53,sad,1
3378,2018-01-23 06:14:50,sad,1
3379,2018-01-24 05:34:58,neutral,1
3380,2018-01-24 13:05:40,neutral,1
3381,2018-01-24 06:50:02,neutral,1
3382,2018-01-24 02:47:53,neutral,1
3383,2018-01-24 05:12:22,neutral,1
3384,2018-01-24 16:18:40,neutral,1
3385,2018-01-24 06:50:03,sad,1
3386,2018-01-24 11:48:49,sad,1
3387,2018-01-24 20:25:28,neutral,1
3388,2018-01-24 23:28:54,neutral,1
3389,2018-01-24 19:23:50,sad,1
3390,2018-01-24 16:21:32,neutral,1
3391,2018-01-24 03:49:56,sad,1
3392,2018-01-24 18:55:14,neutral,1
3393,2018-01-24 19:11:50,neutral,1
3394,2018-01-24 21:30:22,sad,1
3395,2018-01-24 02:05:31,happy,1
3396,2018-01-24 20:10:59,sad,1
3397,2018-01-24 21:15:51,sad,1
3398,2018-01-24 17:06:35,neutral,1
3399,2018-01-24 21:47:15,sad,1
3400,2018-01-24 06:46:36,happy,1
3401,2018-01-24 03:12:02,sad,1
3402,2018-01-24 20:14:25,neutral,1
3403,2018-01-24 02:53:01,happy,1
3404,2018-01-24 09:00:07,happy,1
3405,2018-01-24 12:49:29,sad,1
3406,2018-01-24 19:47:22,happy,1
3407,2018-01-24 09:13:21,sad,1
3408,2018-01-24 22:38:36,sad,1
3409,2018-01-24 15:54:29,sad,1
3410,2018-01-24 00:22:52,neutral,1
3411,2018-01-24 08:28:36,sad,1
3412,2018-01-24 10:26:14,sad,1
3413,2018-01-24 02:51:26,neutral,1
3414,2018-01-24 05:04:44,neutral,1
3415,2018-01-24 17:36:20,sad,1
3416,2018-01-24 21:26:22,happy,1
3417,2018-01-24 00:05:45,happy,1
3418,2018-01-24 21:58:55,sad,1
3419,2018-01-25 23:06:17,neutral,1
3420,2018-01-25 10:59:31,happy,1
3421,2018-01-25 00:42:26,neutral,1
3422,2018-01-25 01:03:30,happy,1
3423,2018-01-25 11:33:41,sad,1
3424,2018-01-25 08:31:22,neutral,1
3425,2018-01-25 18:05:47,happy,1
3426,2018-01-25 08:16:02,happy,1
3427,2018-01-25 10:04:26,happy,1
3428,2018-01-25 06:15:08,happy,1
3429,2018-01-25 02:48:13,happy,1
3430,2018-01-25 16:23:10,sad,1
3431,2018-01-25 21:48:15,happy,1
3432,2018-01-25 13:20:34,sad,1
3433,2018-01-25 16:56:42,sad,1
3434,2018-01-25 07:53:12,happy,1
3435,2018-01-25 06:02:08,sad,1
3436,2018-01-25 09:12:41,happy,1
3437,2018-01-25 02:22:08,happy,1
3438,2018-01-25 12:50:55,sad,1
3439,2018-01-25 15:30:54,neutral,1
3440,2018-01-25 22:06:21,neutral,1
3441,2018-01-25 08:22:50,neutral,1
3442,2018-01-25 23:27:54,sad,1
3443,2018-01-25 15:32:16,sad,1
3444,2018-01-25 20:48:12,sad,1
3445,2018-01-25 11:03:22,neutral,1
3446,2018-01-25 09:47:17,neutral,1
3447,2018-01-25 00:22:43,happy,1
3448,2018-01-26 09:07:30,neutral,1
3449,2018-01-26 06:41:44,sad,1
3450,2018-01-26 15:02:10,happy,1
3451,2018-01-26 01:49:06,happy,1
3452,2018-01-26 05:17:42,sad,1
3453,2018-01-26 01:51:58,happy,1
3454,2018-01-26 23:35:13,sad,1
3455,2018-01-26 08:11:48,sad,1
3456,2018-01-26 04:55:09,happy,1
3457,2018-01-26 19:09:10,sad,1
3458,2018-01-26 02:19:13,happy,1
3459,2018-01-26 17:24:42,sad,1
3460,2018-01-26 02:11:53,happy,1
3461,2018-01-26 06:56:11,neutral,1
3462,2018-01-26 21:49:19,happy,1
3463,2018-01-26 06:15:25,sad,1
3464,2018-01-26 17:44:17,happy,1
3465,2018-01-26 22:59:37,happy,1
3466,2018-01-26 14:11:03,happy,1
3467,2018-01-26 10:43:40,sad,1
3468,2018-01-26 01:41:02,neutral,1
3469,2018-01-26 11:23:01,neutral,1
3470,2018-01-26 00:16:34,neutral,1
3471,2018-01-26 16:16:11,happy,1
3472,2018-01-26 02:04:32,neutral,1
3473,2018-01-26 06:07:36,sad,1
3474,2018-01-26 04:26:06,happy,1
3475,2018-01-26 15:00:30,sad,1
3476,2018-01-26 08:50:09,neutral,1
3477,2018-01-26 09:42:46,sad,1
3478,2018-01-26 23:23:06,neutral,1
3479,2018-01-26 18:19:32,sad,1
3480,2018-01-26 23:31:38,neutral,1
3481,2018-01-26 09:30:40,happy,1
3482,2018-01-26 12:42:24,happy,1
3483,2018-01-26 19:38:44,sad,1
3484,2018-01-26 17:18:11,neutral,1
3485,2018-01-26 17:27:48,happy,1
3486,2018-01-26 08:22:03,sad,1
3487,2018-01-26 18:32:41,sad,1
3488,2018-01-26 21:04:53,neutral,1
3489,2018-01-26 06:33:05,neutral,1
3490,2018-01-26 14:04:00,neutral,1
3491,2018-01-26 10:11:59,neutral,1
3492,2018-01-26 06:08:43,happy,1
3493,2018-01-27 14:14:59,sad,1
3494,2018-01-27 21:37:48,neutral,1
3495,2018-01-27 16:04:16,neutral,1
3496,2018-01-27 15:39:52,neutral,1
3497,2018-01-27 04:30:14,neutral,1
3498,2018-01-27 13:23:35,neutral,1
3499,2018-01-27 04:30:50,neutral,1
3500,2018-01-27 15:49:41,happy,1
3501,2018-01-27 13:47:51,neutral,1
3502,2018-01-27 18:21:06,happy,1
